date,C19: 5-7-9,C19: 7-9-11,C19: 9-11-1+,C19: 5-9-1+,C19: 9-1-5+,C20: 1-5-9,C20: 3-5-7,C20: 5-7-9,C20: 7-9-11,C20: 9-11-1+,C20: 5-9-1+,C20: 9-1-5+,C21: 1-5-9,C21: 3-5-7,C21: 5-7-9,C21: 7-9-11,C21: 9-11-1+,C21: 5-9-1+,C21: 9-1-5+,C22: 1-5-9,C22: 3-5-7,C22: 5-7-9,C22: 7-9-11,C22: 9-11-1+,C22: 5-9-1+,C22: 9-1-5+,C23: 1-5-9,C23: 3-5-7,C23: 5-7-9,C23: 7-9-11,C23: 9-11-1+,C23: 5-9-1+,C23: 9-1-5+,C24: 1-5-9,C24: 3-5-7,C24: 5-7-9,C24: 7-9-11,C24: 9-11-1+,C24: 5-9-1+,C24: 9-1-5+,C25: 1-5-9,C25: 3-5-7,C25: 5-7-9,C25: 7-9-11,C25: 9-11-1+,C25: 5-9-1+,C25: 9-1-5+,C26: 1-5-9,C26: 3-5-7,C26: 5-7-9,C26: 7-9-11,C26: 9-11-1+,C26: 5-9-1+
2026-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,37.0,-39.0,60.0
2026-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,35.0,-39.0,61.0
2026-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,41.0,-41.0,65.0
2026-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,40.0,-38.0,61.0
2026-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,44.0,-42.0,69.0
2026-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,42.0,-45.0,60.0
2026-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,45.0,-45.0,66.0
2026-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,53.0,-44.0,82.0
2026-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,49.0,-41.0,75.0
2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,52.0,-44.0,69.0
2026-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,45.0,-43.0,58.0
2026-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,56.0,-45.0,73.0
2026-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,59.0,-47.0,60.0
2026-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.0,59.0,-43.0,53.0
2026-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,51.0,-41.0,51.0
2026-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,47.0,-38.0,68.0
2026-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,-44.0,
2026-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,46.0,-45.0,45.0
2026-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,-46.0,
